material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Hf_wyckoff,num_Hf_chemenvs,CN,element,charge_range,is_single_charge
mp-1101177,Y2Hf2O7,1.9065213715782516,0.8707041726521828,[5.0],4.0,4.0,4.0,Trigonal bipyramid,2i,1,5.0,Hf,0.0,True
mp-1178405,Cs2HfO3,1.6655496660383586,1.666413077027686,[5.0],4.0,4.0,4.0,Square pyramid,2c,1,5.0,Hf,0.0,True
mp-1178408,Cs2HfO3,1.9648093756007672,0.5925035520135816,[4.0],4.0,4.0,4.0,Tetrahedron,4f,1,4.0,Hf,0.0,True
mp-1198622,Li7La3Hf2O12,1.9902722135894728,0.2307351717193426,[6.0],4.0,4.0,4.0,Octahedron,8c,1,6.0,Hf,0.0,True
mp-1201301,K2Hf2O5,1.6882487300412194,1.061028808512304,[6.0],4.0,4.0,4.0,Octahedron,8e,1,6.0,Hf,0.0,True
mp-1205471,K10Hf3Mo12PbO48,0.9989918353740596,2.664924278634266,[6.0],4.0,4.0,4.0,Octahedron,"2c, 1a",1,6.0,Hf,0.0,True
mp-1207897,Y2Hf2(MoO4)7,1.9570706338456767,0.3030558330564129,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Hf,0.0,True
mp-1208737,Tb2Hf2(MoO4)7,1.9432864866396624,0.3408779137702364,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Hf,0.0,True
mp-1209249,Sm2Hf2(MoO4)7,1.9308477665513135,0.3800370342333574,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Hf,0.0,True
mp-1209493,Rb8Hf(MoO4)6,0.8638091195141161,3.0118522903345797,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-1210635,Na2Hf(MoO4)3,1.7146891260462347,0.7832526756489728,[8.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,Hf,0.0,True
mp-1211649,K4HfO4,1.956357922378031,0.1461194673506482,[4.0],4.0,4.0,4.0,Tetrahedron,2i,1,4.0,Hf,0.0,True
mp-1212158,Hf3GeO8,1.9615717001168895,0.3237805072083661,[8.0],4.0,4.0,4.0,"Cube, Dodecahedron with triangular faces - p2345 plane normalized","2d, 1b",2,8.0,Hf,0.0,True
mp-1212404,HfCdO3,2.1669191270453863,-0.2147307092355125,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-1212595,Ho2Hf2(MoO4)7,1.9454814268692624,0.33116177943188,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Hf,0.0,True
mp-1213333,Gd2Hf2(MoO4)7,1.9649549670631452,0.2900005148944712,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Hf,0.0,True
mp-1213558,Eu2Hf2(MoO4)7,1.969359478777061,0.2927542018414352,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Hf,0.0,True
mp-1218419,SrCaHf2O6,2.1011860582444455,-0.0081649130180176,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Hf,0.0,True
mp-1218454,SrCa3Hf4O12,2.1167303434530083,-0.0521158864838721,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Hf,0.0,True
mp-1218494,Sr3CaHf4O12,2.093796164776272,0.0035986940206908,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Hf,0.0,True
mp-1218574,Sr4Hf3TiO12,1.9920482178799357,0.2240211795488014,[6.0],4.0,4.0,4.0,Octahedron,"1c, 1f, 1g",1,6.0,Hf,0.0,True
mp-1220764,NaHfScO4,1.9115372361453573,0.4748533183185031,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-1223505,KNaHf4(PO4)6,1.958551946022857,0.2747462870433051,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Hf,0.0,True
mp-1224442,HfTi(PbO3)2,1.910724781796857,0.4938583727730485,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-1224453,HfTl2Fe2(MoO4)6,2.4130147746903874,-0.8546690588557493,[6.0],4.0,4.0,4.0,Octahedron,1f,1,6.0,Hf,0.0,True
mp-1224490,Hf2Sb2Pb4O13,1.975009638831894,0.2830117379606995,[6.0],4.0,4.0,4.0,Octahedron,2d,1,6.0,Hf,0.0,True
mp-1224517,Hf3TePb4O13,2.0092154576158707,0.2079554854477435,[6.0],4.0,4.0,4.0,Octahedron,3b,1,6.0,Hf,0.0,True
mp-1224533,K5HfIn(MoO4)6,1.6248044544294449,1.1333860367700432,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-1224574,K2YHf(PO4)3,2.2952062978973133,-0.5217217919410693,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-1224603,Hf3Ti2(PbO3)5,3.3023521521123245,-2.9789122507813905,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-1224605,HfTi4(PbO3)5,1.202342284438518,2.278053979293543,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-1224660,HfTi4(PbO3)5,1.2020009894637755,2.3394972550628834,[6.0],4.0,4.0,4.0,Octahedron,1c,1,6.0,Hf,0.0,True
mp-1227961,Ca3Hf2AlFeSiO12,1.903801561341268,0.4539579302390757,[6.0],4.0,4.0,4.0,Octahedron,8e,1,6.0,Hf,0.0,True
mp-1228349,Ba3HfNb4O15,2.0650987139428034,0.0478823909374572,[6.0],4.0,4.0,4.0,Octahedron,2b,1,6.0,Hf,0.0,True
mp-1228378,Ba3HfTa4O15,2.187250273038374,-0.1965596803777171,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-13109,SrHfO3,2.079868410943612,-0.0242152459807561,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-14526,Na4Hf2(GeO4)3,1.8038094742170616,0.63253999199154,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Hf,0.0,True
mp-15003,Ca3HfSi2O9,1.8806476563931347,0.5080720151953942,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Hf,0.0,True
mp-1516655,BaCeEuHfO6,2.042625337502619,0.138316932433469,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Hf,0.0,True
mp-1520427,NaEuHf2O6,2.0300744430953492,0.1044672790567985,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,Hf,0.0,True
mp-1522444,BaSrCeHfO6,2.046439932089716,0.1329448913799717,[6.0],4.0,4.0,4.0,Octahedron,4u,1,6.0,Hf,0.0,True
mp-1858,HfO2,2.07902720606476,0.1771506227862224,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,8c,1,7.0,Hf,0.0,True
mp-2207782,Hf2Bi2O7,2.023002937600197,0.1216559710085624,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Hf,0.0,True
mp-22734,HfPbO3,2.0495629678141256,0.1040451760783884,[6.0],4.0,4.0,4.0,Octahedron,8i,1,6.0,Hf,0.0,True
mp-2712528,Na3HfMg3PS5O24,1.8542592367741828,0.5105508939847432,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712537,Na6Ca3HfP4(SO12)2,1.8472815162179184,0.5861750595356685,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712546,Na2Hf3ZnP4(SO12)2,1.8940679101232143,0.42805205889778,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712589,Na2Hf3MgP4(SO12)2,1.8815233152318376,0.4555050637566206,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712592,Na2Hf3ZnSi2(SO6)4,1.918992982336821,0.3843686359202608,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712607,Na6HfMg3P4(SO12)2,1.7996322225234518,0.6567660989047357,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712614,Na2HfTiSi(PO6)2,1.8588500255622091,0.5168521503488557,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712619,Na2Hf2Si(PO6)2,1.861762052614803,0.522482491063072,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2712627,NaHfScP2SO12,1.9722820746076737,0.2557260399398884,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2712685,NaHfInP2SO12,1.9919229821406628,0.2248189445543388,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2712690,NaHfGaSi(SO6)2,1.908911424496663,0.3720047343888709,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2712691,Na2HfSiSn(PO6)2,1.8584481370181656,0.5044492201844621,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712701,Na3HfZn3PS5O24,1.890676369346353,0.4355626667540178,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712718,Na2CaHf3P4(SO12)2,1.8790963209951288,0.4888278725850336,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712765,NaHfAlP2SO12,1.9795597631631785,0.1395957542263644,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2712783,Na2HfZrSi(PO6)2,1.841313730986014,0.5787230973483012,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712792,NaHfGaP2SO12,1.9988555180668537,0.1181666653046132,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2712835,Na7Hf3Nb(SiO4)6,1.701360490780622,0.9230627912304276,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712847,Hf2Sc2SiS5O24,1.929807061615768,0.3383688744236129,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712855,Na7HfMg3P5SO24,1.7481439291037162,0.7869372396657776,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712869,HfGaP(SO6)2,1.94848214557914,0.240916548728817,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2712881,Hf3MgP2(SO6)4,1.913038362603983,0.3720167264188016,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712889,Hf2In2SiS5O24,1.93015544163489,0.3470257555714816,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712923,HfInP(SO6)2,1.950883394246374,0.3220438871451905,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2712934,Na3Hf4SiP5O24,1.8802870650270656,0.4604671551951614,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712951,Hf2Al2SiS5O24,1.914391379858829,0.3235945710049743,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712968,HfScP(SO6)2,1.9514884166295392,0.3013070660994937,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2712969,Na3Hf2Ta2Si3(PO8)3,1.87241664505852,0.4885332854374858,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2712970,Hf3ZnP2(SO6)4,1.9174782817117904,0.3659215323087537,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713002,Hf3MgSiS5O24,1.9212034665120008,0.3612365717364491,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713004,YHfP(SO6)2,1.9456375990066872,0.3752093928804022,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2713007,Na3Hf2Nb2Si3(PO8)3,1.8749358626163024,0.4674391407468033,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713009,LaHfP(SO6)2,1.955308205089858,0.3750763290518102,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2713012,CaHf3SiS5O24,1.931105840356977,0.3662824520284046,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713021,Y2Hf2SiS5O24,1.93478046121307,0.3706202494886989,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713024,Na3Hf2Ti2SiP5O24,1.892796408167032,0.4322759855847754,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713038,CaHf3P2(SO6)4,1.92293988499113,0.3759561337486289,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713063,Na3Hf2Zr2SiP5O24,1.8953000087976457,0.4403813264716083,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713077,Na7Hf3Ta(SiO4)6,1.681315561272897,0.971537643917504,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713087,Na3Hf2SiSn2P5O24,1.8954257972107944,0.4146297813654554,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713094,HfAlP(SO6)2,1.9349983858596096,0.2525521144466632,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2713099,La2Hf2SiS5O24,1.9391268966979065,0.3652225477130207,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713105,Hf2Ga2SiS5O24,1.924977233355209,0.3144420983814625,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713116,Hf3ZnSiS5O24,1.923778395755018,0.3545349191886363,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713131,Na5HfIn3(PO4)6,1.915383302116448,0.3918744414891641,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713141,Na10Ca3Hf5(PO4)12,1.845460402929693,0.5967245157916216,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713163,NaHfGe(PO4)3,1.9130030485053264,0.3374153350828726,[6.0],4.0,4.0,4.0,Octahedron,"1b, 1c, 1a",1,6.0,Hf,0.0,True
mp-2713179,Hf2P2SO12,1.9412281181020092,0.3046652906139856,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2713182,Na2Hf2Zr2Si3(SO8)3,1.9219601935814232,0.3927879067528713,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713183,HfGeP2SO12,1.9634371959256929,0.1976228921318473,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713195,Na5HfSc3(PO4)6,1.874954511314212,0.4792216216578617,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713197,NaHfSn(PO4)3,1.9787645204315991,0.1880550373913375,[6.0],4.0,4.0,4.0,Octahedron,"1b, 1c, 1a",1,6.0,Hf,0.0,True
mp-2713208,HfZrSi(SO6)2,1.9542498768084535,0.3014028843898819,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713249,Na3Hf2Si2PO12,1.816787715548692,0.6500335809808441,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2713266,Na4Hf3Zn(PO4)6,1.8573084289237396,0.5240753271421557,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713307,Na2HfGa(PO4)3,1.820003747878583,0.5700106909563454,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2713308,Na3Hf2Si2PO12,1.783387446283152,0.7243315701997751,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2713310,Na2YHf(PO4)3,1.8541445199876312,0.6280319161703123,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2713315,Na2HfAl(PO4)3,1.801214573499061,0.5937928328738409,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2713331,Na3HfTa(GeO4)3,1.9076040895848263,0.4045539025291601,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Hf,0.0,True
mp-2713334,Na5Y3Hf(PO4)6,1.911067990953486,0.4357733522262873,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713341,Hf2Si(SO6)2,1.9374272207185512,0.3310667769958992,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2713342,HfZrP2SO12,1.9599069293977784,0.2652190672915939,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713401,NaHfZr(PO4)3,1.962471031031751,0.2566243336771219,[6.0],4.0,4.0,4.0,Octahedron,"1b, 1c, 1a",1,6.0,Hf,0.0,True
mp-2713402,HfSiGe(SO6)2,1.945288455034547,0.2662425846129588,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713403,Na5HfNb3(SiO4)6,1.8379820600356669,0.5792319305481851,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713419,Na10Hf5Mg3(PO4)12,1.7982331520432164,0.6729143739416877,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713420,HfSiSn(SO6)2,1.9449433903142137,0.2902360336240134,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713424,Na2Hf4Si3(SO8)3,1.9105647300756696,0.4102081890131591,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713426,HfTiSi(SO6)2,1.953818108369683,0.2635610682980479,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713473,HfSnP2SO12,1.956051228782875,0.2509692695696274,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713475,HfTiP2SO12,1.9707192300291296,0.2054205242006438,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713483,Na4HfMg3P2(SO6)4,1.9187002542407732,0.3605341474767599,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713519,Na5HfTa3(SiO4)6,1.842670173576193,0.546812574662451,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713577,Na6Hf3MgGe2(PO6)4,1.78920745694719,0.7115277601677148,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713579,Na3HfTa(GeO4)3,1.7257147399458674,0.8358404499824447,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2713602,Na4CaHf3(PO4)6,1.8934428566219703,0.45326126618715,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713635,Na6Hf3MgGe2(PO6)4,1.8028855983658971,0.6818922151051776,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Hf,0.0,True
mp-2713637,Na2HfSc(PO4)3,1.8430249734420951,0.5834240288313035,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2713645,Na4Hf3Mg(PO4)6,1.84086431023029,0.5583775828915807,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713660,Na2HfIn(PO4)3,1.852474851529167,0.5773076598913577,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Hf,0.0,True
mp-2713676,Na3Ca3HfPS5O24,1.8882204175940107,0.4898029600230892,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713686,Na6Hf2Mg6SiS11O48,1.8884705633764096,0.4377489317485236,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713712,Na6Hf2Zn6SiS11O48,1.898454930428877,0.4276147823691288,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713715,Na6Ca6Hf2SiS11O48,1.9049921055660104,0.4620242963463261,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713739,Na3Ca2Hf2P3(SO8)3,1.871247334201212,0.4879170217958433,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713740,Na3Hf2Mg2P3(SO8)3,1.8532565035980908,0.5185068894835316,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713757,Hf2Ta2Si3(SO8)3,1.947418321368405,0.255161368136813,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713805,Na2Hf2Ti2Si3(SO8)3,1.9326667716615715,0.3431220848644652,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713809,Na6Hf2Zr2Si5SO24,1.7895566842726442,0.720604050678117,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713832,NaHf3TaSi3(SO8)3,1.9309304074878757,0.3444541771357846,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713844,NaHfTi(PO4)3,1.890655104434188,0.4025050005704502,[6.0],4.0,4.0,4.0,Octahedron,"1b, 1c, 1a",1,6.0,Hf,0.0,True
mp-2713868,Hf2Nb2Si3(SO8)3,1.957308596836672,0.2379321441610009,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
mp-2713879,Na6Hf4Si5SO24,1.8193262618679225,0.6414214061328503,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Hf,0.0,True
